id,user_id,uCode,business_name,place_name,Address,holding_number,road_name_number,postCode,super_sub_area,sub_area,area,city,district,sub_district,thana,unions,pType,subType,private_public_flag,complete_incomplete_flag,temporary_permanent_flag,longitude,latitude,bounds,location,popularity_ranking,created_at,updated_at
136375,551,CARD2129,"Quality Enterprise",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36788554906335,23.80619001845321,...,...,0,"2017-12-29 17:52:22","2017-12-29 17:52:22"
136611,551,BAND4066,"A To Z Chemicals",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36785047448097,23.806188055479286,...,...,0,"2017-12-29 18:14:37","2017-12-29 18:14:37"
136525,551,YARD4543,"Jojo Printers",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36787060046404,23.806188664109825,...,...,0,"2017-12-29 18:07:06","2017-12-29 18:07:06"
136518,551,AIMS7589,"Rainforce Computer Training",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"TRAINING INSTITUTE",1,NULL,1,90.36788425376652,23.806188088558084,...,...,0,"2017-12-29 18:06:42","2017-12-29 18:06:42"
136435,551,CARD0322,"Offset Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36785285600723,23.806188502914388,...,...,0,"2017-12-29 17:57:53","2017-12-29 17:57:53"
136417,551,ACME3656,"Mim Enterprise",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36786878751018,23.806188881801194,...,...,0,"2017-12-29 17:55:51","2017-12-29 17:55:51"
136791,551,BING5461,"Sharif Seal House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36787079351764,23.806185934733477,...,...,0,"2017-12-29 18:44:07","2017-12-29 18:44:07"
136506,551,UNIT1394,"Ali Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36785703355685,23.806185812867984,...,...,0,"2017-12-29 18:05:01","2017-12-29 18:05:01"
136364,551,AUTH6645,"Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36784922098136,23.806187430837582,...,...,0,"2017-12-29 17:51:36","2017-12-29 17:51:36"
136339,551,BING3478,"Habib Computer",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"COMPUTER SHOP",1,NULL,1,90.3678510274919,23.806186771930903,...,...,0,"2017-12-29 17:48:54","2017-12-29 17:48:54"
136762,551,CALL0370,"Ononto Polish House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36786571813927,23.80618506775759,...,...,0,"2017-12-29 18:40:18","2017-12-29 18:40:18"
136756,551,WEST7947,"Babu Gold House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"JEWELERY SHOP",1,NULL,1,90.36787071426218,23.806185608090715,...,...,0,"2017-12-29 18:38:56","2017-12-29 18:38:56"
136720,551,BING1184,"Lukhi Purnima Jewellery",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"JEWELLERY SHOP",1,NULL,1,90.36787228963159,23.806185148834544,...,...,0,"2017-12-29 18:30:58","2017-12-29 18:30:58"
136645,551,ZONE7957,"E Trims Asr",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36786343014073,23.806183892307676,...,...,0,"2017-12-29 18:20:13","2017-12-29 18:20:13"
136618,551,WEST8400,"Nice Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36787788994367,23.806185092494125,...,...,0,"2017-12-29 18:16:31","2017-12-29 18:16:31"
136584,551,ASAP6779,"Teletalk Customer Care",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,BRANCH,1,NULL,1,90.36785170065754,23.8061847772128,...,...,0,"2017-12-29 18:11:56","2017-12-29 18:11:56"
136345,551,AURA1349,"Titas Papers Stationary",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,STATIONARY,1,NULL,1,90.36787677842416,23.80618521032452,...,...,0,"2017-12-29 17:49:39","2017-12-29 17:49:39"
136752,551,AIMS1970,"Nur Silver House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36785579930235,23.80618295245223,...,...,0,"2017-12-29 18:38:28","2017-12-29 18:38:28"
136656,551,BING6544,"Advance Office Equipment",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,ELECTRONICS,1,NULL,1,90.36785581137529,23.806183638249383,...,...,0,"2017-12-29 18:21:40","2017-12-29 18:21:40"
136617,551,ARCH8891,"Shawon Printing",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36785970733227,23.806181968755755,...,...,0,"2017-12-29 18:16:12","2017-12-29 18:16:12"
136463,551,BEST9470,"Panjeri Papers",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36786996584821,23.806183455648313,...,...,0,"2017-12-29 18:00:50","2017-12-29 18:00:50"
136644,551,BEST1526,"PC Jewellers",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"JEWELLERY SHOP",1,NULL,1,90.3678786567476,23.806181555637018,...,...,0,"2017-12-29 18:19:54","2017-12-29 18:19:54"
136544,551,EAST2185,"Bhai Bhai Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36788507718316,23.806181197482342,...,...,0,"2017-12-29 18:08:13","2017-12-29 18:08:13"
136488,551,CARD3554,"Reeya Printing Press",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.3678549259549,23.80617827171284,...,...,0,"2017-12-29 18:03:22","2017-12-29 18:03:22"
136461,551,BEST3086,"Shama Enterprise",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36787266977909,23.806178493051736,...,...,0,"2017-12-29 18:00:30","2017-12-29 18:00:30"
136800,551,ABLE1970,"G8 Garments Limited",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Industry,FACTORY,1,NULL,1,90.3678572817495,23.806177309687595,...,...,0,"2017-12-29 18:45:28","2017-12-29 18:45:28"
136794,551,DARK3071,"Abid Seal House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36785984400677,23.806177508723124,...,...,0,"2017-12-29 18:44:30","2017-12-29 18:44:30"
136636,551,ASAP6571,"Digital Sign House",NULL,"House 12, Road 1, Block KHA, Section 6",12,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36788060035644,23.80617742018052,...,...,0,"2017-12-29 18:18:37","2017-12-29 18:18:37"
136299,551,EAST3491,"Shara Enterprise",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"MOBILE RECHARGE, BKASH, ROCKET, SURECASH, UCASH",1,NULL,1,90.3678887703659,23.8061598203272,...,...,0,"2017-12-29 17:44:32","2017-12-29 17:44:32"
136254,551,EAST5024,"Raisa Variety Store",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,CONFECTIONERY,1,NULL,1,90.36787871086561,23.80614920486964,...,...,0,"2017-12-29 17:41:18","2017-12-29 17:41:18"
136240,551,ALSO5307,"Famous Fashion House",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,SHOWROOM,1,NULL,1,90.36789313563297,23.806148099428608,...,...,0,"2017-12-29 17:39:46","2017-12-29 17:39:46"
136238,551,ACTS9607,"Sunnati Ator House",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36786556942836,23.80614899338728,...,...,0,"2017-12-29 17:39:11","2017-12-29 17:39:11"
136226,551,BAND8555,"Masjid E Baitul Mamur",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,"Religious Place",MASJID,1,NULL,1,90.36790385842323,23.80614900331219,...,...,0,"2017-12-29 17:38:03","2019-03-06 17:09:28"
136284,551,BEST6976,"Raisa Variety Store",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"MOBILE RECHARGE, BKASH, ROCKET, SURECASH, UCASH",1,NULL,1,90.36788518572841,23.806142537178896,...,...,0,"2017-12-29 17:42:39","2017-12-29 17:42:39"
136311,551,BING3096,"Shara Enterprise",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,PHOTOCOPY,1,NULL,1,90.36786705700419,23.806135286917893,...,...,0,"2017-12-29 17:45:48","2017-12-29 17:45:48"
136296,551,XOXO9928,"Shara Enterprise",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,Bkash,1,NULL,1,90.36785818742062,23.806134853707484,...,...,0,"2017-12-29 17:44:17","2017-12-29 17:44:17"
136294,551,EAST2453,"Shara Enterprise",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.3678841271646,23.80612872543822,...,...,0,"2017-12-29 17:43:58","2017-12-29 17:43:58"
136231,551,ADDA7204,"Mim Ator House",NULL,"House 21/1,22/1,22/2, Road 1, Block KHA, Section 6",21/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36790117621422,23.806123236342255,...,...,0,"2017-12-29 17:38:22","2019-03-06 17:09:31"
136157,551,BAND9957,"Shop 5",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778438936769,23.80618602291819,...,...,0,"2017-12-29 17:29:27","2017-12-29 17:29:27"
136130,551,CALL4224,"Shop 1",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778239858128,23.806185925724893,...,...,0,"2017-12-29 17:26:24","2017-12-29 17:26:24"
136212,551,ARCH7096,NULL,NULL,"Shop 12(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36777343531818,23.80618445216578,...,...,0,"2017-12-29 17:34:45","2017-12-29 17:34:45"
136140,551,UNIT7132,"Shop 2",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779885106046,23.80618420869008,...,...,0,"2017-12-29 17:27:54","2017-12-29 17:27:54"
136084,551,XOXO3312,"Media Papers Stationary",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,STATIONARY,1,NULL,1,90.36778634051986,23.80618434434891,...,...,0,"2017-12-29 17:18:47","2017-12-29 17:18:47"
136160,551,AUTH5010,NULL,NULL,"Shop 1 (2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779489944531,23.80618181415803,...,...,0,"2017-12-29 17:30:05","2017-12-29 17:30:05"
136172,551,EAST0009,NULL,NULL,"Shop 4(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779757429407,23.80617650415328,...,...,0,"2017-12-29 17:31:10","2017-12-29 17:31:10"
136081,551,AUTH0291,"Bhai Bhai Chemicals",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36776594430934,23.80617728809885,...,...,0,"2017-12-29 17:18:02","2017-12-29 17:18:02"
136203,551,BAND1402,NULL,NULL,"Shop 10 (2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36777048241895,23.806172468307263,...,...,0,"2017-12-29 17:33:32","2017-12-29 17:33:32"
136185,551,ACTS6498,NULL,NULL,"Shop 7(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779054821304,23.80617054055447,...,...,0,"2017-12-29 17:32:14","2017-12-29 17:32:14"
136168,551,ARCH4667,NULL,NULL,"Shop 3(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36776766128591,23.806171468900025,...,...,0,"2017-12-29 17:30:51","2017-12-29 17:30:51"
136166,551,AURA7048,NULL,NULL,"Shop 2(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779200285817,23.806171728810423,...,...,0,"2017-12-29 17:30:35","2017-12-29 17:30:35"
136143,551,ADDA7916,"Shop 3",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778033412234,23.80617171208039,...,...,0,"2017-12-29 17:28:08","2017-12-29 17:28:08"
136121,551,ADDA9270,"Aryan Enterprise",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36777759360798,23.806170937572496,...,...,0,"2017-12-29 17:24:03","2017-12-29 17:24:03"
136105,551,DARK3345,"Achievement Career Care",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36777125925404,23.80617132157225,...,...,0,"2017-12-29 17:21:00","2017-12-29 17:21:00"
136214,551,BING6042,NULL,NULL,"Shop 14(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779834921045,23.80617031888968,...,...,0,"2017-12-29 17:35:00","2017-12-29 17:35:00"
136080,551,ACTS0519,"Jahan Chemicals",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36777365677307,23.806169730440363,...,...,0,"2017-12-29 17:17:36","2017-12-29 17:17:36"
136071,551,DARK8955,NULL,"Hazi Tower","House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36779127921125,23.806169985997673,...,...,0,"2017-12-29 17:15:59","2017-12-29 17:15:59"
136178,551,BAND2086,NULL,NULL,"Shop 6 (2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.367766182122,23.806165477646157,...,...,0,"2017-12-29 17:31:38","2017-12-29 17:31:38"
136113,551,EAST4938,"Madina Enterprise",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.3677955873984,23.806163420462944,...,...,0,"2017-12-29 17:23:07","2017-12-29 17:23:07"
136091,551,ACTS7717,"Apac Water Technology",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36777654255015,23.80616306181559,...,...,0,"2017-12-29 17:19:41","2017-12-29 17:19:41"
136209,551,ABLE3618,NULL,NULL,"Shop 11(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779179950132,23.806161676545567,...,...,0,"2017-12-29 17:34:09","2017-12-29 17:34:09"
136195,551,ABID4903,NULL,NULL,"Shop 8 (2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778729979468,23.806161403111545,...,...,0,"2017-12-29 17:32:41","2017-12-29 17:32:41"
136106,551,CARD2550,"Rob Chemicals",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36778635524747,23.80616183958774,...,...,0,"2017-12-29 17:21:28","2017-12-29 17:21:28"
136124,551,ACTS3273,"Sifat Chemicals",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36777410010606,23.806158290131304,...,...,0,"2017-12-29 17:24:30","2017-12-29 17:24:30"
136196,551,CALL1399,NULL,NULL,"Shop 9(2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36777796688004,23.806155973629092,...,...,0,"2017-12-29 17:32:55","2017-12-29 17:32:55"
136109,551,ASAP0839,"FM International",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.3677974249817,23.806154673297172,...,...,0,"2017-12-29 17:22:17","2017-12-29 17:22:17"
136087,551,CALL7586,"Water Fine",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778241738551,23.806153589950593,...,...,0,"2017-12-29 17:19:19","2017-12-29 17:19:19"
136148,551,ZONE2623,"Shop 4",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36778486482646,23.80615179859291,...,...,0,"2017-12-29 17:28:55","2017-12-29 17:28:55"
136097,551,DARK2049,"Bondhu Offset Printing",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PRINTING,1,NULL,1,90.36779322764802,23.806149599005604,...,...,0,"2017-12-29 17:20:21","2017-12-29 17:20:21"
136037,551,ALSO5070,"Tea Stall 1",NULL,"Road 1, Block KHA, Section 6",NULL,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36775964894436,23.806150738024424,...,...,0,"2017-12-29 16:59:46","2017-12-29 16:59:46"
136175,551,ACME2054,NULL,NULL,"Shop 5 (2nd Floor), House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779616138901,23.80614934135324,...,...,0,"2017-12-29 17:31:24","2017-12-29 17:31:24"
136107,551,BAND8075,"Jannat Enterprise",NULL,"House 11/1, Road 1, Block KHA, Section 6",11/1,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36779441616639,23.806147974900238,...,...,0,"2017-12-29 17:21:45","2017-12-29 17:21:45"
136054,551,WEST6592,"Fruit Cart 1",NULL,"Road 1, Block KHA, Section 6",NULL,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"FRUIT SHOP",1,0,1,90.36780280810437,23.806147953918323,...,...,0,"2017-12-29 17:13:16","2017-12-29 17:13:16"
136057,551,AURA3090,"Fruit Cart 3",NULL,"Road 1, Block KHA, Section 6",NULL,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"FRUIT SHOP",1,0,1,90.36780204736364,23.80614680263014,...,...,0,"2017-12-29 17:13:50","2017-12-29 17:13:50"
136055,551,ASAP4700,"Fruit Cart 2",NULL,"Road 1, Block KHA, Section 6",NULL,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"FRUIT SHOP",1,0,1,90.36777880055836,23.8061351528245,...,...,0,"2017-12-29 17:13:31","2017-12-29 17:13:31"
136005,551,ARCH1096,"Shop 11",NULL,"House 11/A, Road 1, Block KHA, Section 6",11/A,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36772019888639,23.806173800061696,...,...,0,"2017-12-29 16:49:19","2017-12-29 16:49:19"
136017,551,BAND0910,"Ahad Enterprise",NULL,"House 11/A, Road 1, Block KHA, Section 6",11/A,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36769760664652,23.806171689540832,...,...,0,"2017-12-29 16:54:35","2017-12-29 16:54:35"
136016,551,DARK5150,NULL,NULL,"Makka Unani Chikitshaloy (2nd Floor), House 11/A, Road 1, Block KHA, Section 6",11/A,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Healthcare,"DOCTORS CHAMBER",1,NULL,1,90.36772891494498,23.80617075547517,...,...,0,"2017-12-29 16:53:20","2017-12-29 16:53:20"
136000,551,BING1347,"Shop 8",NULL,"House 11/A, Road 1, Block KHA, Section 6",11/A,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36769552999156,23.806171378736256,...,...,0,"2017-12-29 16:48:20","2017-12-29 16:48:20"
135981,551,YARD9148,"Sathi Chemicals",NULL,"House 11/A, Road 1, Block KHA, Section 6",11/A,1,1216,"Block KHA","Section 6",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,CHEMICAL,1,NULL,1,90.36770071623411,23.806170895850666,...,...,0,"2017-12-29 16:44:10","2017-12-29 16:44:10"
